"country","fsystem","crop","total","area5.5_ha","area6.0_ha","area6.5_ha","area14_ha","diff"
"Madagascar","7. Humid lowland tree crop","SMIL",1087,697,319,71,NA,NA
"Madagascar","7. Humid lowland tree crop","POTA",1133.39999993891,734.299999907613,321.999999880791,71,NA,NA
"Madagascar","7. Humid lowland tree crop","SWPO",20818.2999533266,15587.2999646813,4743.69998714328,121.900000028312,NA,NA
"Madagascar","7. Humid lowland tree crop","CASS",111979.400034703,86342.3000353351,20890.0000021309,2191.79999470711,NA,NA
"Madagascar","7. Humid lowland tree crop","COWP",3152.39999910444,2357.89999865741,503.900001198053,153.699998944998,NA,NA
"Madagascar","7. Humid lowland tree crop","PIGE",1087,697,319,71,NA,NA
"Madagascar","7. Humid lowland tree crop","SOYB",887.000001132488,511.00000102818,308.200000047684,66.4000000357628,NA,NA
"Madagascar","7. Humid lowland tree crop","GROU",3542.20000148565,2951.00000465661,425.299997635186,74.1000001877546,NA,NA
"Madagascar","7. Humid lowland tree crop","SUGC",46180.5000269637,42059.3000482842,3356.29998148978,54.8000000268221,NA,NA
"Madagascar","7. Humid lowland tree crop","COTT",5662.70002782345,3066.00000079721,1724.40002476424,678.300003349781,NA,NA
"Madagascar","7. Humid lowland tree crop","COCO",3439.90001021326,2020.30001318455,651.000005766749,106.600000143051,NA,NA
"Madagascar","7. Humid lowland tree crop","TEAS",751.600003607571,445.900002866983,233.700000301003,46.1000000834465,NA,NA
"Madagascar","7. Humid lowland tree crop","TOBA",1220.49999947101,727.599999964237,382.400000162423,93.199999332428,NA,NA
"Madagascar","7. Humid lowland tree crop","BANA",30655.4000948668,24333.4000961781,4049.30000519753,816.699991226196,NA,NA
"Madagascar","7. Humid lowland tree crop","PLNT",1087,697,319,71,NA,NA
"Madagascar","9. Fish-based","MAIZ",26081.1998779476,682.999999523163,1088.79999196529,1685.1999886632,17506.8999182284,5117.29997956753
"Madagascar","9. Fish-based","SORG",205.600001558661,21.2000000104308,42.4000003039837,58.9000002667308,57.7000004202127,25.4000005573034
"Madagascar","9. Fish-based","BEAN",2087.2999958992,75.700000166893,254.699998058379,160.599999427795,1374.59999874979,221.699999496341
"Madagascar","9. Fish-based","CHIC",313,28,91,100,94,0
"Madagascar","9. Fish-based","LENT",313.699999943376,28,91,100,92.2000000029802,2.49999994039536
"Madagascar","9. Fish-based","WHEA",327.99999987334,28,91,100,99.1000001579523,9.89999971538782
"Madagascar","9. Fish-based","BARL",313,28,91,100,94,0
"Madagascar","9. Fish-based","ACOF",313,28,91,100,94,0
"Madagascar","9. Fish-based","RCOF",5404.99996224791,2066.89998722076,1272.39999866486,128.39999961853,94,1843.29997674376
"Madagascar","9. Fish-based","RICE",125838.199837446,8551.80006408691,46694.9997329712,18433.4000005722,19617.3000884056,32540.6999514103
"Madagascar","9. Fish-based","PMIL",313,28,91,100,94,0
"Madagascar","9. Fish-based","SMIL",313,28,91,100,94,0
"Madagascar","9. Fish-based","POTA",313,28,91,100,94,0
"Madagascar","9. Fish-based","SWPO",12540.1000185683,495.300000205636,129.700001642108,354.60000295192,8927.39999265969,2633.10002110898
"Madagascar","9. Fish-based","CASS",36605.8000895083,895.099999427795,2367.20001363754,2410.69998437166,24149.1000897586,6783.70000231266
"Madagascar","9. Fish-based","COWP",600.200002260506,53.3000001311302,111.400000542402,104.99999986589,180.900001376867,149.600000344217
"Madagascar","9. Fish-based","PIGE",313,28,91,100,94,0
"Madagascar","9. Fish-based","SOYB",300.800000086427,28,90.2000000029802,96.0000000149012,84.4000000357628,2.20000003278255
"Madagascar","9. Fish-based","GROU",2952.00000284612,20.6000000238419,88.6000002026558,227.200000867248,1949.50000210106,666.099999651313
"Madagascar","9. Fish-based","SUGC",4897.80001567304,32.7999998182058,1214.50001380593,378.599995054305,1391.8999953866,1880.000011608
"Madagascar","9. Fish-based","COTT",2205.7000104636,115.300000905991,313.599999643862,292.700000688434,911.700009360909,572.399999864399
"Madagascar","9. Fish-based","COCO",4925.10001096874,2126.80001235008,716.100005961955,105.800000190735,94,1882.39999246597
"Madagascar","9. Fish-based","TEAS",299.200000151992,20.5000000819564,79.1000000312924,99.1000000014901,91.3000000044703,9.20000003278255
"Madagascar","9. Fish-based","TOBA",491.999999858439,47.5,140.099999941885,136.199999570847,94,74.2000003457069
"Madagascar","9. Fish-based","BANA",2188.39999347925,515.499997138977,586.299998164177,385.900000989437,138.499999761581,562.199997425079
"Madagascar","9. Fish-based","PLNT",313,28,91,100,94,0
"Malawi","1. Maize mixed","MAIZ",1690899.20053189,58847.8002805114,802428.399941579,751801.900348753,24596.2997159958,53224.8002450466
"Malawi","1. Maize mixed","SORG",93802.3000489548,480.900002673268,30529.5999353677,45661.6001426578,11430.9999694824,5699.19999877363
"Malawi","1. Maize mixed","BEAN",294256.399765,4465.90003679693,148553.699669451,122734.599962652,5250.40005111694,13251.8000449836
"Malawi","1. Maize mixed","CHIC",128644.100277007,874.300000622869,40539.9999787509,85168.4002976492,1502.39999771118,559.000002272427
"Malawi","1. Maize mixed","LENT",2493.50000555813,80.1999999582767,1452.40000588447,937.799999684095,20,3.10000003129244
"Malawi","1. Maize mixed","WHEA",3625.79998987168,149.79999935627,1539.50000006706,817.399998813868,20,1099.09999163449
"Malawi","1. Maize mixed","BARL",1183,76,614,473,20,0
"Malawi","1. Maize mixed","ACOF",5613.99997903407,74.400000013411,4112.59998524189,1401.29999366403,19.1000000014901,6.60000011324883
"Malawi","1. Maize mixed","RCOF",1183,76,614,473,20,0
"Malawi","1. Maize mixed","RICE",71129.999766469,4186.70003795624,36845.9998899251,26905.9998355806,1404.99999088049,1786.30001212656
"Malawi","1. Maize mixed","PMIL",3145.00000268221,82.9000000953674,1465.69999939203,760.000000953674,37.7000007629395,798.700001478195
"Malawi","1. Maize mixed","SMIL",46370.2000151053,183.000000335276,15022.6999811977,23568.4000274688,6162.90001678467,1433.19998931885
"Malawi","1. Maize mixed","POTA",221806.099385932,2562.49994116277,83221.1999141127,130903.59953025,2761.89999771118,2356.90000269562
"Malawi","1. Maize mixed","SWPO",6652.8999844417,145.199998855591,4763.99999470264,874.199995994568,58.2000007629395,811.299994125962
"Malawi","1. Maize mixed","CASS",207089.00025402,10068.9000162259,94961.0997336879,94772.2005066425,995.800024867058,6290.99997259676
"Malawi","1. Maize mixed","COWP",66219.8000835702,407.299998670816,35998.6000694185,27589.000009425,1081.5,1143.40000605583
"Malawi","1. Maize mixed","PIGE",180780.200227164,963.999987520278,56779.3000879064,119451.400165692,2930.09998321533,655.400002829731
"Malawi","1. Maize mixed","SOYB",80930.7000971884,520.200000599027,37231.6998907328,41197.5001987368,1027.99999475479,953.300012364984
"Malawi","1. Maize mixed","GROU",300412.899652399,1373.10001779348,132298.199802987,160639.999807246,511.400001049042,5590.2000233233
"Malawi","1. Maize mixed","SUGC",18087.7000756264,76.2999999523163,5023.30006575584,8967.30002069473,3927.89998793602,92.9000012874603
"Malawi","1. Maize mixed","COTT",72191.899973914,225.199997998774,21770.9000562131,33833.4998855442,12105.0999557525,4257.20007840544
"Malawi","1. Maize mixed","COCO",4303.89996337891,76,3734.89996337891,473,20,0
"Malawi","1. Maize mixed","TEAS",6416.50000166893,718.300025939941,2593.19997119904,2282.30002474785,20.6000000238419,802.099979758263
"Malawi","1. Maize mixed","TOBA",175591.800551906,745.500011846423,82185.0000889897,90161.2004573569,13.1000000089407,2486.99999370426
"Malawi","1. Maize mixed","BANA",24169.400023438,172.700002193451,17046.7000254393,6756.09999656677,35.2999992370605,158.60000000149
"Malawi","1. Maize mixed","PLNT",36919.4998760223,153.199996948242,24058.899930954,12687.3999481201,20,0
"Malawi","2. Agro-pastoral","MAIZ",8453.99996644258,NA,3705.19995117188,2.5,206.800003051758,NA
"Malawi","2. Agro-pastoral","SORG",2086.600025177,NA,3,16.5,421.100006103516,NA
"Malawi","2. Agro-pastoral","BEAN",2554.39997684956,NA,162.899993896484,2.89999997615814,88.0999984741211,NA
"Malawi","2. Agro-pastoral","CHIC",154,NA,3,12.6000003814697,57.4000015258789,NA
"Malawi","2. Agro-pastoral","LENT",8,NA,3,3,2,NA
"Malawi","2. Agro-pastoral","WHEA",176.100002288818,NA,3,3,2,NA
"Malawi","2. Agro-pastoral","BARL",8,NA,3,3,2,NA
"Malawi","2. Agro-pastoral","ACOF",9.70000003278255,NA,3,3,2,NA
"Malawi","2. Agro-pastoral","RCOF",8,NA,3,3,2,NA
"Malawi","2. Agro-pastoral","RICE",9.20000001788139,NA,3,2.30000001192093,2.39999997615814,NA
"Malawi","2. Agro-pastoral","PMIL",452.89999961853,NA,3,3,2,NA
"Malawi","2. Agro-pastoral","SMIL",581.199993133545,NA,3,42.4000015258789,216.5,NA
"Malawi","2. Agro-pastoral","POTA",316.199993848801,NA,3,4.79999995231628,104.699996948242,NA
"Malawi","2. Agro-pastoral","SWPO",120.5,NA,3,3,2,NA
"Malawi","2. Agro-pastoral","CASS",93.8999979794025,NA,3,2.40000000596046,4.79999995231628,NA
"Malawi","2. Agro-pastoral","COWP",212.800001859665,NA,3,5.59999990463257,14.8000001907349,NA
"Malawi","2. Agro-pastoral","PIGE",130.700001001358,NA,3,5.70000004768372,42.7999992370605,NA
"Malawi","2. Agro-pastoral","SOYB",49.2999997138977,NA,3,5,14.3000001907349,NA
"Malawi","2. Agro-pastoral","GROU",539.500008493662,NA,3,2.30000001192093,5.59999990463257,NA
"Malawi","2. Agro-pastoral","SUGC",9,NA,3,3,3,NA
"Malawi","2. Agro-pastoral","COTT",473.10000949353,NA,3,2.10000000149012,94.4000015258789,NA
"Malawi","2. Agro-pastoral","COCO",8,NA,3,3,2,NA
"Malawi","2. Agro-pastoral","TEAS",8,NA,3,3,2,NA
"Malawi","2. Agro-pastoral","TOBA",167.39999820292,NA,3,3,1.20000000298023,NA
"Malawi","2. Agro-pastoral","BANA",70.5,NA,3,3,2,NA
"Malawi","2. Agro-pastoral","PLNT",8,NA,3,3,2,NA
"Malawi","3. Highland perennial","MAIZ",774.5,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","SORG",14,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","BEAN",81.0999984741211,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","CHIC",24.3999996185303,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","LENT",NA,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","WHEA",NA,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","BARL",NA,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","ACOF",NA,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","RCOF",NA,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","RICE",NA,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","PMIL",NA,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","SMIL",NA,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","POTA",57,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","SWPO",NA,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","CASS",47.7999992370605,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","COWP",NA,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","PIGE",39.4000015258789,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","SOYB",11,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","GROU",49.5999984741211,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","SUGC",NA,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","COTT",NA,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","COCO",NA,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","TEAS",NA,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","TOBA",49.7999992370605,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","BANA",NA,NA,NA,NA,NA,NA
"Malawi","3. Highland perennial","PLNT",NA,NA,NA,NA,NA,NA
"Malawi","9. Fish-based","MAIZ",235872.901150674,14286.2000732422,105593.200503573,85599.1004380137,NA,NA
"Malawi","9. Fish-based","SORG",5269.79998588562,19.1999998092651,873.400004386902,3767.09998130798,NA,NA
"Malawi","9. Fish-based","BEAN",71683.9001302272,968.800024397671,37196.2999089211,22321.9001511261,NA,NA
"Malawi","9. Fish-based","CHIC",3111.30000942945,22.3000001907349,432.300004482269,1805.60000008345,NA,NA
"Malawi","9. Fish-based","LENT",208.900000445545,13,103.699999980628,80.0000003278255,NA,NA
"Malawi","9. Fish-based","WHEA",628.199996158481,205.399993896484,316.500002682209,99.5999996364117,NA,NA
"Malawi","9. Fish-based","BARL",205,13,107,85,NA,NA
"Malawi","9. Fish-based","ACOF",1111.09999314696,21.1000003814697,1004.69999275357,85,NA,NA
"Malawi","9. Fish-based","RCOF",205,13,107,85,NA,NA
"Malawi","9. Fish-based","RICE",21020.8999196142,351.60001373291,14486.5998833328,4334.90001139045,NA,NA
"Malawi","9. Fish-based","PMIL",274.400000572205,13,131.5,129.900000572205,NA,NA
"Malawi","9. Fish-based","SMIL",1969.20001316071,17,337.5,1458.40001392365,NA,NA
"Malawi","9. Fish-based","POTA",21173.7999343872,290.100006103516,1184.89998817444,13771.9000072479,NA,NA
"Malawi","9. Fish-based","SWPO",1574.70000123978,13,1433.10000181198,128.599999427795,NA,NA
"Malawi","9. Fish-based","CASS",43031.899920702,2329.29995727539,26545.6998999119,10394.8000955582,NA,NA
"Malawi","9. Fish-based","COWP",2495.8999742046,13,200.099999047816,1585.3999812603,NA,NA
"Malawi","9. Fish-based","PIGE",38708.3000645638,20,720.300006866455,26168.4001021385,NA,NA
"Malawi","9. Fish-based","SOYB",2496.30001997948,13,185.300000667572,1498.7000143528,NA,NA
"Malawi","9. Fish-based","GROU",18753.3999547958,109.099998474121,3806.69999980927,10389.2999649048,NA,NA
"Malawi","9. Fish-based","SUGC",11741.8000263944,13,10945.5000494719,685.799975395203,NA,NA
"Malawi","9. Fish-based","COTT",5039.59998365492,13,343.199996426702,3130.10000134259,NA,NA
"Malawi","9. Fish-based","COCO",2188.39996337891,13,2090.39996337891,85,NA,NA
"Malawi","9. Fish-based","TEAS",20273.9000495672,586.900024414062,8874.8999671936,8487.60001182556,NA,NA
"Malawi","9. Fish-based","TOBA",4607.49996888638,38.0000009536743,926.999994426966,2437.99998685718,NA,NA
"Malawi","9. Fish-based","BANA",1745.60001069307,13,1523.20001202822,97.8000001907349,NA,NA
"Malawi","9. Fish-based","PLNT",425.5,13,107,85,NA,NA
"Mali","2. Agro-pastoral","MAIZ",408413.600063659,NA,257466.200031705,118367.300071403,3301.60002166033,NA
"Mali","2. Agro-pastoral","SORG",954307.499596767,NA,508029.599937767,359910.999730356,14926.999980934,NA
"Mali","2. Agro-pastoral","BEAN",2320.20000362396,NA,742,1411.80000305176,142,NA
"Mali","2. Agro-pastoral","CHIC",2115,NA,742,1231,142,NA
"Mali","2. Agro-pastoral","LENT",2115,NA,742,1231,142,NA
"Mali","2. Agro-pastoral","WHEA",2129.59999990463,NA,742,1245.59999990463,142,NA
"Mali","2. Agro-pastoral","BARL",2127.90000021458,NA,742,1233.69999992847,142,NA
"Mali","2. Agro-pastoral","ACOF",2115,NA,742,1231,142,NA
"Mali","2. Agro-pastoral","RCOF",2115,NA,742,1231,142,NA
"Mali","2. Agro-pastoral","RICE",177313.800258763,NA,51597.2998928577,99917.2004035935,10915.7999406904,NA
"Mali","2. Agro-pastoral","PMIL",1316548.39959515,NA,495471.999065049,670992.700531349,68915.0001034439,NA
"Mali","2. Agro-pastoral","SMIL",2115,NA,742,1231,142,NA
"Mali","2. Agro-pastoral","POTA",3715.60000085831,NA,1579.00000093877,1668.40000015497,214.199999980628,NA
"Mali","2. Agro-pastoral","SWPO",7438.39999033511,NA,3059.89999661595,3337.09999336302,329.499999761581,NA
"Mali","2. Agro-pastoral","CASS",1999.50000420213,NA,1035.90000021458,734.700002640486,99.900000475347,NA
"Mali","2. Agro-pastoral","COWP",180754.299832158,NA,73593.7000419572,82344.8999458402,6474.39996835589,NA
"Mali","2. Agro-pastoral","PIGE",2115,NA,742,1231,142,NA
"Mali","2. Agro-pastoral","SOYB",3080.50000431389,NA,1136.50000156462,1561.10000233352,200.600000023842,NA
"Mali","2. Agro-pastoral","GROU",243528.399783552,NA,108701.79987067,104247.69991827,4173.99999761581,NA
"Mali","2. Agro-pastoral","SUGC",2455.69999217987,NA,751.199999809265,1397.59999847412,142,NA
"Mali","2. Agro-pastoral","COTT",207538.700147845,NA,138610.099983729,54564.7000995874,592.200002908707,NA
"Mali","2. Agro-pastoral","COCO",2115,NA,742,1231,142,NA
"Mali","2. Agro-pastoral","TEAS",1798.0000012368,NA,556.400000691414,1115.00000043213,123.600000068545,NA
"Mali","2. Agro-pastoral","TOBA",1627.20000459254,NA,512.900002367795,921.900001853704,131.70000000298,NA
"Mali","2. Agro-pastoral","BANA",2159.59999966621,NA,742,1234.59999978542,147.699999928474,NA
"Mali","2. Agro-pastoral","PLNT",2115,NA,742,1231,142,NA
"Mali","5. Cereal-root crop mixed","MAIZ",262147.800430804,5237.1999206543,250776.300511166,11.4000000953674,NA,NA
"Mali","5. Cereal-root crop mixed","SORG",368616.600375198,6769.60006713867,360233.500313878,16.4000000953674,NA,NA
"Mali","5. Cereal-root crop mixed","BEAN",1468.29999774694,9,1403.29999727011,10,NA,NA
"Mali","5. Cereal-root crop mixed","CHIC",1267,9,1248,10,NA,NA
"Mali","5. Cereal-root crop mixed","LENT",1267,9,1248,10,NA,NA
"Mali","5. Cereal-root crop mixed","WHEA",1267,9,1248,10,NA,NA
"Mali","5. Cereal-root crop mixed","BARL",1267,9,1248,10,NA,NA
"Mali","5. Cereal-root crop mixed","ACOF",1267,9,1248,10,NA,NA
"Mali","5. Cereal-root crop mixed","RCOF",1377.29999923706,9,1358.29999923706,10,NA,NA
"Mali","5. Cereal-root crop mixed","RICE",95443.0000763685,826.600002288818,84820.5000794604,14,NA,NA
"Mali","5. Cereal-root crop mixed","PMIL",170661.400119931,3424.29995727539,164635.20013807,9.60000002384186,NA,NA
"Mali","5. Cereal-root crop mixed","SMIL",1267,9,1248,10,NA,NA
"Mali","5. Cereal-root crop mixed","POTA",1321.49999947101,16.9999998807907,1282.999999322,10,NA,NA
"Mali","5. Cereal-root crop mixed","SWPO",4124.49999400973,39.5000002384186,3688.79999378324,9.60000002384186,NA,NA
"Mali","5. Cereal-root crop mixed","CASS",4078.10002976656,14.3000000119209,2813.00002469122,9.10000000149012,NA,NA
"Mali","5. Cereal-root crop mixed","COWP",63376.7001173794,897.700019836426,62279.5000962615,16,NA,NA
"Mali","5. Cereal-root crop mixed","PIGE",1267,9,1248,10,NA,NA
"Mali","5. Cereal-root crop mixed","SOYB",1161.80000223219,7.30000004172325,1144.00000218302,10,NA,NA
"Mali","5. Cereal-root crop mixed","GROU",110597.499895662,1668.70000457764,106599.299901336,26.8999996185303,NA,NA
"Mali","5. Cereal-root crop mixed","SUGC",1359.10000060499,9,1313.60000054538,10,NA,NA
"Mali","5. Cereal-root crop mixed","COTT",120266.500193916,2444.19998168945,116581.400199421,10,NA,NA
"Mali","5. Cereal-root crop mixed","COCO",1267,9,1248,10,NA,NA
"Mali","5. Cereal-root crop mixed","TEAS",1236.60000011325,7.40000000596046,1219.20000010729,10,NA,NA
"Mali","5. Cereal-root crop mixed","TOBA",1025.40000095218,2.90000004321337,975.100000567734,10,NA,NA
"Mali","5. Cereal-root crop mixed","BANA",5223.10006701946,9,4954.0000680685,10,NA,NA
"Mali","5. Cereal-root crop mixed","PLNT",2110.90000534058,9,1588.80000305176,10,NA,NA
"Mali","8. Pastoral","MAIZ",9018.19997061789,NA,NA,2507.19999994338,1662.90000312775,NA
"Mali","8. Pastoral","SORG",55857.9001359642,NA,NA,13068.6000572145,13479.2000472695,NA
"Mali","8. Pastoral","BEAN",953.099997520447,NA,NA,173,531.900001525879,NA
"Mali","8. Pastoral","CHIC",457.30000000447,NA,NA,156,301,NA
"Mali","8. Pastoral","LENT",457,NA,NA,156,301,NA
"Mali","8. Pastoral","WHEA",518.999999925494,NA,NA,156,336.900000095367,NA
"Mali","8. Pastoral","BARL",468.19999999553,NA,NA,155.10000000149,306.700000047684,NA
"Mali","8. Pastoral","ACOF",457,NA,NA,156,301,NA
"Mali","8. Pastoral","RCOF",457,NA,NA,156,301,NA
"Mali","8. Pastoral","RICE",141742.900223024,NA,NA,24179.9000188336,77654.9001315311,NA
"Mali","8. Pastoral","PMIL",278948.099713102,NA,NA,73181.9998421222,84632.2999835908,NA
"Mali","8. Pastoral","SMIL",457,NA,NA,156,301,NA
"Mali","8. Pastoral","POTA",875.900001019239,NA,NA,184.899999938905,341.90000013262,NA
"Mali","8. Pastoral","SWPO",2086.70000338554,NA,NA,398.099996864796,709.600000977516,NA
"Mali","8. Pastoral","CASS",305.500003345311,NA,NA,65.7000005096197,129.800000980496,NA
"Mali","8. Pastoral","COWP",34487.999978371,NA,NA,7333.99995306134,10881.7999839485,NA
"Mali","8. Pastoral","PIGE",457,NA,NA,156,301,NA
"Mali","8. Pastoral","SOYB",512.100000806153,NA,NA,167.400000102818,256.000000409782,NA
"Mali","8. Pastoral","GROU",11121.4000243694,NA,NA,3097.29999619722,1977.39999838173,NA
"Mali","8. Pastoral","SUGC",460.699999906123,NA,NA,156,301,NA
"Mali","8. Pastoral","COTT",2756.3999812901,NA,NA,834.299994707108,516.399997830391,NA
"Mali","8. Pastoral","COCO",457,NA,NA,156,301,NA
"Mali","8. Pastoral","TEAS",438.400000184774,NA,NA,144.000000044703,288.200000047684,NA
"Mali","8. Pastoral","TOBA",396.300000756979,NA,NA,134.20000012964,240.100000411272,NA
"Mali","8. Pastoral","BANA",457,NA,NA,156,301,NA
"Mali","8. Pastoral","PLNT",457,NA,NA,156,301,NA
"Mali","11. Irrigated","MAIZ",5867.00000596046,NA,3371.80001020432,1647.80000595748,160.799999944866,NA
"Mali","11. Irrigated","SORG",54326.2000427544,NA,16042.1000915766,16749.5000073463,10020.899957031,NA
"Mali","11. Irrigated","BEAN",333,NA,30,154,149,NA
"Mali","11. Irrigated","CHIC",333,NA,30,154,149,NA
"Mali","11. Irrigated","LENT",333,NA,30,154,149,NA
"Mali","11. Irrigated","WHEA",8342.60007633269,NA,67.3999999761581,781.900008574128,5132.60008716583,NA
"Mali","11. Irrigated","BARL",333,NA,30,154,149,NA
"Mali","11. Irrigated","ACOF",333,NA,30,154,149,NA
"Mali","11. Irrigated","RCOF",333,NA,30,154,149,NA
"Mali","11. Irrigated","RICE",268865.899098672,NA,16952.5999584198,128423.098620608,93259.5005012155,NA
"Mali","11. Irrigated","PMIL",150053.000040159,NA,43835.6998977661,44781.8000466898,26489.5000764206,NA
"Mali","11. Irrigated","SMIL",333,NA,30,154,149,NA
"Mali","11. Irrigated","POTA",537.900000281632,NA,55.2999999895692,152.599999852479,149.500000171363,NA
"Mali","11. Irrigated","SWPO",1467.20000265539,NA,162.400000333786,593.500000715256,394.000001162291,NA
"Mali","11. Irrigated","CASS",244.600001119077,NA,49.300000295043,101.899999931455,54.5000003576279,NA
"Mali","11. Irrigated","COWP",19787.4000263885,NA,3273.2000207901,5615.10001218319,5536.19998403639,NA
"Mali","11. Irrigated","PIGE",333,NA,30,154,149,NA
"Mali","11. Irrigated","SOYB",344.499999992549,NA,48.7000000551343,143.500000074506,138.999999962747,NA
"Mali","11. Irrigated","GROU",1007.70000419021,NA,250.099998474121,248.40000295639,407.300001502037,NA
"Mali","11. Irrigated","SUGC",5047.49999731779,NA,464.300001144409,3615.59999769926,967.599998474121,NA
"Mali","11. Irrigated","COTT",4141.19996471703,NA,2314.29998159409,1117.39999361336,160.199999809265,NA
"Mali","11. Irrigated","COCO",333,NA,30,154,149,NA
"Mali","11. Irrigated","TEAS",332.000000119209,NA,26.0000000149012,154,145.800000011921,NA
"Mali","11. Irrigated","TOBA",309.800000175834,NA,24.200000025332,139.500000014901,140.700000077486,NA
"Mali","11. Irrigated","BANA",333,NA,30,154,149,NA
"Mali","11. Irrigated","PLNT",333,NA,30,154,149,NA
"Mali","13. Arid pastoral-oases","MAIZ",11.2000000178814,NA,NA,NA,9,NA
"Mali","13. Arid pastoral-oases","SORG",1142.50002966076,NA,NA,NA,12.7000000476837,NA
"Mali","13. Arid pastoral-oases","BEAN",14.3000000715256,NA,NA,NA,9,NA
"Mali","13. Arid pastoral-oases","CHIC",9,NA,NA,NA,9,NA
"Mali","13. Arid pastoral-oases","LENT",9,NA,NA,NA,9,NA
"Mali","13. Arid pastoral-oases","WHEA",822.500008404255,NA,NA,NA,9,NA
"Mali","13. Arid pastoral-oases","BARL",41.1000000014901,NA,NA,NA,9,NA
"Mali","13. Arid pastoral-oases","ACOF",9,NA,NA,NA,9,NA
"Mali","13. Arid pastoral-oases","RCOF",9,NA,NA,NA,9,NA
"Mali","13. Arid pastoral-oases","RICE",12525.7000411376,NA,NA,NA,195.399996966124,NA
"Mali","13. Arid pastoral-oases","PMIL",9075.90001305193,NA,NA,NA,216.600001513958,NA
"Mali","13. Arid pastoral-oases","SMIL",9,NA,NA,NA,9,NA
"Mali","13. Arid pastoral-oases","POTA",206.699998900294,NA,NA,NA,17.7999997138977,NA
"Mali","13. Arid pastoral-oases","SWPO",204.600003674626,NA,NA,NA,7.00000005960464,NA
"Mali","13. Arid pastoral-oases","CASS",37.2000004947186,NA,NA,NA,4.50000000745058,NA
"Mali","13. Arid pastoral-oases","COWP",2509.70001754165,NA,NA,NA,55,NA
"Mali","13. Arid pastoral-oases","PIGE",9,NA,NA,NA,9,NA
"Mali","13. Arid pastoral-oases","SOYB",9,NA,NA,NA,9,NA
"Mali","13. Arid pastoral-oases","GROU",9,NA,NA,NA,9,NA
"Mali","13. Arid pastoral-oases","SUGC",9.10000000149012,NA,NA,NA,9,NA
"Mali","13. Arid pastoral-oases","COTT",9,NA,NA,NA,9,NA
"Mali","13. Arid pastoral-oases","COCO",9,NA,NA,NA,9,NA
"Mali","13. Arid pastoral-oases","TEAS",13.000000089407,NA,NA,NA,7.40000000596046,NA
"Mali","13. Arid pastoral-oases","TOBA",9,NA,NA,NA,9,NA
"Mali","13. Arid pastoral-oases","BANA",9,NA,NA,NA,9,NA
"Mali","13. Arid pastoral-oases","PLNT",9,NA,NA,NA,9,NA
"Mauritania","2. Agro-pastoral","MAIZ",5343.59999537468,NA,NA,2329.60001373291,472.399990558624,NA
"Mauritania","2. Agro-pastoral","SORG",25496.1000050083,NA,NA,13700.1999664307,2147.80003128201,NA
"Mauritania","2. Agro-pastoral","BEAN",1385.90000104904,NA,NA,719.400000572205,145.599999904633,NA
"Mauritania","2. Agro-pastoral","CHIC",48,NA,NA,39,9,NA
"Mauritania","2. Agro-pastoral","LENT",48,NA,NA,39,9,NA
"Mauritania","2. Agro-pastoral","WHEA",48,NA,NA,39,9,NA
"Mauritania","2. Agro-pastoral","BARL",92.700000077486,NA,NA,49.8999998271465,16,NA
"Mauritania","2. Agro-pastoral","ACOF",48,NA,NA,39,9,NA
"Mauritania","2. Agro-pastoral","RCOF",48,NA,NA,39,9,NA
"Mauritania","2. Agro-pastoral","RICE",2159.10002118349,NA,NA,1238.80000305176,501.30001449585,NA
"Mauritania","2. Agro-pastoral","PMIL",1805.40001498163,NA,NA,361.99999666214,189.900006115437,NA
"Mauritania","2. Agro-pastoral","SMIL",48,NA,NA,39,9,NA
"Mauritania","2. Agro-pastoral","POTA",87.1999998316169,NA,NA,40.3999999165535,19.5000001192093,NA
"Mauritania","2. Agro-pastoral","SWPO",330.500001311302,NA,NA,136.099999666214,82.3000017404556,NA
"Mauritania","2. Agro-pastoral","CASS",45.0000000596046,NA,NA,36.6000000089407,6.70000002533197,NA
